global_id,prompt_id,annotator_name,nli_tag,p_value,label,label_span_percentage,num_of_spans
258,194,anonymous_annotator_1,NLI GPJ - ENT,0.96,Incoherent,0.0,0
258,194,anonymous_annotator_1,NLI GPJ - ENT,0.96,Redundant,0.0,0
258,194,anonymous_annotator_2,NLI GPJ - ENT,0.96,Off-prompt,0.0,0
258,194,anonymous_annotator_2,NLI GPJ - ENT,0.96,Self-Contradiction,0.0,0
258,194,anonymous_annotator_2,NLI GPJ - ENT,0.96,Incoherent,0.0,0
258,194,anonymous_annotator_2,NLI GPJ - ENT,0.96,Redundant,0.0,0
259,160,anonymous_annotator_1,NLI GPJ - ENT,0.4,Off-prompt,0.0,0
259,160,anonymous_annotator_1,NLI GPJ - ENT,0.4,Self-Contradiction,0.0,0
259,160,anonymous_annotator_1,NLI GPJ - ENT,0.4,Incoherent,0.0,0
259,160,anonymous_annotator_1,NLI GPJ - ENT,0.4,Redundant,0.0,0
259,160,anonymous_annotator_2,NLI GPJ - ENT,0.4,Off-prompt,0.0,0
259,160,anonymous_annotator_2,NLI GPJ - ENT,0.4,Self-Contradiction,0.0,0
259,160,anonymous_annotator_2,NLI GPJ - ENT,0.4,Incoherent,0.0,0
259,160,anonymous_annotator_2,NLI GPJ - ENT,0.4,Redundant,0.26,1
260,212,anonymous_annotator_1,NLI GPJ - CON,0.4,Off-prompt,0.17,1
260,212,anonymous_annotator_1,NLI GPJ - CON,0.4,Self-Contradiction,0.0,0
260,212,anonymous_annotator_1,NLI GPJ - CON,0.4,Incoherent,0.0,0
260,212,anonymous_annotator_1,NLI GPJ - CON,0.4,Redundant,0.0,0
260,212,anonymous_annotator_2,NLI GPJ - CON,0.4,Off-prompt,0.17,1
260,212,anonymous_annotator_2,NLI GPJ - CON,0.4,Self-Contradiction,0.0,0
260,212,anonymous_annotator_2,NLI GPJ - CON,0.4,Incoherent,0.0,0
260,212,anonymous_annotator_2,NLI GPJ - CON,0.4,Redundant,0.0,0
261,126,anonymous_annotator_1,NLI GPJ - ENT,0.96,Off-prompt,0.0,0
261,126,anonymous_annotator_1,NLI GPJ - ENT,0.96,Self-Contradiction,0.0,0
261,126,anonymous_annotator_1,NLI GPJ - ENT,0.96,Incoherent,0.18,2
261,126,anonymous_annotator_1,NLI GPJ - ENT,0.96,Redundant,0.0,0
261,126,anonymous_annotator_2,NLI GPJ - ENT,0.96,Off-prompt,0.0,0
261,126,anonymous_annotator_2,NLI GPJ - ENT,0.96,Self-Contradiction,0.0,0
261,126,anonymous_annotator_2,NLI GPJ - ENT,0.96,Incoherent,0.18,1
261,126,anonymous_annotator_2,NLI GPJ - ENT,0.96,Redundant,0.0,0
262,349,anonymous_annotator_1,NLI GPJ - NEU,0.96,Off-prompt,0.54,2
262,349,anonymous_annotator_1,NLI GPJ - NEU,0.96,Self-Contradiction,0.0,0
262,349,anonymous_annotator_1,NLI GPJ - NEU,0.96,Incoherent,0.0,0
262,349,anonymous_annotator_1,NLI GPJ - NEU,0.96,Redundant,0.0,0
262,349,anonymous_annotator_2,NLI GPJ - NEU,0.96,Off-prompt,0.47,1
262,349,anonymous_annotator_2,NLI GPJ - NEU,0.96,Self-Contradiction,0.0,0
262,349,anonymous_annotator_2,NLI GPJ - NEU,0.96,Incoherent,0.0,0
262,349,anonymous_annotator_2,NLI GPJ - NEU,0.96,Redundant,0.0,0
263,43,anonymous_annotator_1,Vanilla GPTJ,0.96,Off-prompt,0.62,2
263,43,anonymous_annotator_1,Vanilla GPTJ,0.96,Self-Contradiction,0.03,1
263,43,anonymous_annotator_1,Vanilla GPTJ,0.96,Incoherent,0.0,0
263,43,anonymous_annotator_1,Vanilla GPTJ,0.96,Redundant,0.0,0
263,43,anonymous_annotator_2,Vanilla GPTJ,0.96,Off-prompt,0.1,1
263,43,anonymous_annotator_2,Vanilla GPTJ,0.96,Self-Contradiction,0.03,1
263,43,anonymous_annotator_2,Vanilla GPTJ,0.96,Incoherent,0.0,0
263,43,anonymous_annotator_2,Vanilla GPTJ,0.96,Redundant,0.0,0
264,295,anonymous_annotator_1,NLI GPJ - CON,0.96,Off-prompt,0.49,2
264,295,anonymous_annotator_1,NLI GPJ - CON,0.96,Self-Contradiction,0.0,0
264,295,anonymous_annotator_1,NLI GPJ - CON,0.96,Incoherent,0.18,1
264,295,anonymous_annotator_1,NLI GPJ - CON,0.96,Redundant,0.0,0
264,295,anonymous_annotator_2,NLI GPJ - CON,0.96,Off-prompt,0.0,0
264,295,anonymous_annotator_2,NLI GPJ - CON,0.96,Self-Contradiction,0.0,0
264,295,anonymous_annotator_2,NLI GPJ - CON,0.96,Incoherent,0.27,1
264,295,anonymous_annotator_2,NLI GPJ - CON,0.96,Redundant,0.0,0
265,244,anonymous_annotator_1,NLI GPJ - CON,0.96,Off-prompt,0.18,1
265,244,anonymous_annotator_1,NLI GPJ - CON,0.96,Self-Contradiction,0.18,1
265,244,anonymous_annotator_1,NLI GPJ - CON,0.96,Incoherent,0.0,0
265,244,anonymous_annotator_1,NLI GPJ - CON,0.96,Redundant,0.16,2
265,244,anonymous_annotator_2,NLI GPJ - CON,0.96,Off-prompt,0.39,3
265,244,anonymous_annotator_2,NLI GPJ - CON,0.96,Self-Contradiction,0.18,1
265,244,anonymous_annotator_2,NLI GPJ - CON,0.96,Incoherent,0.0,0
265,244,anonymous_annotator_2,NLI GPJ - CON,0.96,Redundant,0.0,0
266,121,anonymous_annotator_1,NLI GPJ - ENT,0.4,Off-prompt,0.37,1
266,121,anonymous_annotator_1,NLI GPJ - ENT,0.4,Self-Contradiction,0.0,0
266,121,anonymous_annotator_1,NLI GPJ - ENT,0.4,Incoherent,0.0,0
266,121,anonymous_annotator_1,NLI GPJ - ENT,0.4,Redundant,0.35,1
266,121,anonymous_annotator_2,NLI GPJ - ENT,0.4,Off-prompt,0.26,1
266,121,anonymous_annotator_2,NLI GPJ - ENT,0.4,Self-Contradiction,0.0,0
266,121,anonymous_annotator_2,NLI GPJ - ENT,0.4,Incoherent,0.0,0
266,121,anonymous_annotator_2,NLI GPJ - ENT,0.4,Redundant,0.35,1
268,164,anonymous_annotator_1,NLI GPJ - ENT,0.4,Off-prompt,0.0,0
268,164,anonymous_annotator_1,NLI GPJ - ENT,0.4,Self-Contradiction,0.0,0
268,164,anonymous_annotator_1,NLI GPJ - ENT,0.4,Incoherent,0.0,0
268,164,anonymous_annotator_1,NLI GPJ - ENT,0.4,Redundant,0.68,1
268,164,anonymous_annotator_2,NLI GPJ - ENT,0.4,Off-prompt,0.0,0
268,164,anonymous_annotator_2,NLI GPJ - ENT,0.4,Self-Contradiction,0.0,0
268,164,anonymous_annotator_2,NLI GPJ - ENT,0.4,Incoherent,0.0,0
268,164,anonymous_annotator_2,NLI GPJ - ENT,0.4,Redundant,0.68,1
270,366,anonymous_annotator_1,NLI GPJ - NEU,0.4,Off-prompt,0.0,0
270,366,anonymous_annotator_1,NLI GPJ - NEU,0.4,Self-Contradiction,0.0,0
270,366,anonymous_annotator_1,NLI GPJ - NEU,0.4,Incoherent,0.0,0
270,366,anonymous_annotator_1,NLI GPJ - NEU,0.4,Redundant,0.12,1
270,366,anonymous_annotator_2,NLI GPJ - NEU,0.4,Off-prompt,0.0,0
270,366,anonymous_annotator_2,NLI GPJ - NEU,0.4,Self-Contradiction,0.0,0
270,366,anonymous_annotator_2,NLI GPJ - NEU,0.4,Incoherent,0.0,0
270,366,anonymous_annotator_2,NLI GPJ - NEU,0.4,Redundant,0.0,0
271,219,anonymous_annotator_1,NLI GPJ - CON,0.4,Off-prompt,0.21,1
271,219,anonymous_annotator_1,NLI GPJ - CON,0.4,Self-Contradiction,0.0,0
271,219,anonymous_annotator_1,NLI GPJ - CON,0.4,Incoherent,0.0,0
271,219,anonymous_annotator_1,NLI GPJ - CON,0.4,Redundant,0.4,2
271,219,anonymous_annotator_2,NLI GPJ - CON,0.4,Off-prompt,0.0,0
271,219,anonymous_annotator_2,NLI GPJ - CON,0.4,Self-Contradiction,0.0,0
271,219,anonymous_annotator_2,NLI GPJ - CON,0.4,Incoherent,0.0,0
271,219,anonymous_annotator_2,NLI GPJ - CON,0.4,Redundant,1.0,1
272,343,anonymous_annotator_1,NLI GPJ - NEU,0.96,Off-prompt,0.13,1
272,343,anonymous_annotator_1,NLI GPJ - NEU,0.96,Self-Contradiction,0.0,0
272,343,anonymous_annotator_1,NLI GPJ - NEU,0.96,Incoherent,0.0,0
272,343,anonymous_annotator_1,NLI GPJ - NEU,0.96,Redundant,0.0,0
272,343,anonymous_annotator_2,NLI GPJ - NEU,0.96,Off-prompt,0.0,0
272,343,anonymous_annotator_2,NLI GPJ - NEU,0.96,Self-Contradiction,0.24,1
272,343,anonymous_annotator_2,NLI GPJ - NEU,0.96,Incoherent,0.0,0
272,343,anonymous_annotator_2,NLI GPJ - NEU,0.96,Redundant,0.0,0
273,260,anonymous_annotator_1,NLI GPJ - CON,0.4,Off-prompt,0.0,0
273,260,anonymous_annotator_1,NLI GPJ - CON,0.4,Self-Contradiction,0.0,0
273,260,anonymous_annotator_1,NLI GPJ - CON,0.4,Incoherent,0.0,0
273,260,anonymous_annotator_1,NLI GPJ - CON,0.4,Redundant,0.0,0
273,260,anonymous_annotator_2,NLI GPJ - CON,0.4,Off-prompt,0.0,0
273,260,anonymous_annotator_2,NLI GPJ - CON,0.4,Self-Contradiction,0.0,0
273,260,anonymous_annotator_2,NLI GPJ - CON,0.4,Incoherent,0.0,0
273,260,anonymous_annotator_2,NLI GPJ - CON,0.4,Redundant,0.0,0
274,202,anonymous_annotator_1,NLI GPJ - CON,0.4,Off-prompt,0.27,1
274,202,anonymous_annotator_1,NLI GPJ - CON,0.4,Self-Contradiction,0.0,0
274,202,anonymous_annotator_1,NLI GPJ - CON,0.4,Incoherent,0.0,0
274,202,anonymous_annotator_1,NLI GPJ - CON,0.4,Redundant,0.11,1
274,202,anonymous_annotator_2,NLI GPJ - CON,0.4,Off-prompt,0.32,2
274,202,anonymous_annotator_2,NLI GPJ - CON,0.4,Self-Contradiction,0.0,0
274,202,anonymous_annotator_2,NLI GPJ - CON,0.4,Incoherent,0.0,0
274,202,anonymous_annotator_2,NLI GPJ - CON,0.4,Redundant,0.25,1
275,92,anonymous_annotator_1,Vanilla GPTJ,0.96,Off-prompt,0.0,0
275,92,anonymous_annotator_1,Vanilla GPTJ,0.96,Self-Contradiction,0.0,0
275,92,anonymous_annotator_1,Vanilla GPTJ,0.96,Incoherent,0.0,0
275,92,anonymous_annotator_1,Vanilla GPTJ,0.96,Redundant,0.0,0
275,92,anonymous_annotator_2,Vanilla GPTJ,0.96,Off-prompt,0.0,0
275,92,anonymous_annotator_2,Vanilla GPTJ,0.96,Self-Contradiction,0.0,0
275,92,anonymous_annotator_2,Vanilla GPTJ,0.96,Incoherent,0.0,0
275,92,anonymous_annotator_2,Vanilla GPTJ,0.96,Redundant,0.0,0
276,50,anonymous_annotator_1,Vanilla GPTJ,0.4,Off-prompt,0.22,1
276,50,anonymous_annotator_1,Vanilla GPTJ,0.4,Self-Contradiction,0.02,1
276,50,anonymous_annotator_1,Vanilla GPTJ,0.4,Incoherent,0.0,0
276,50,anonymous_annotator_1,Vanilla GPTJ,0.4,Redundant,0.2,2
276,50,anonymous_annotator_2,Vanilla GPTJ,0.4,Off-prompt,0.0,0
276,50,anonymous_annotator_2,Vanilla GPTJ,0.4,Self-Contradiction,0.14,1
276,50,anonymous_annotator_2,Vanilla GPTJ,0.4,Incoherent,0.0,0
276,50,anonymous_annotator_2,Vanilla GPTJ,0.4,Redundant,0.2,2
277,242,anonymous_annotator_1,NLI GPJ - CON,0.96,Off-prompt,0.0,0
277,242,anonymous_annotator_1,NLI GPJ - CON,0.96,Self-Contradiction,0.0,0
277,242,anonymous_annotator_1,NLI GPJ - CON,0.96,Incoherent,0.1,1
277,242,anonymous_annotator_1,NLI GPJ - CON,0.96,Redundant,0.0,0
277,242,anonymous_annotator_2,NLI GPJ - CON,0.96,Off-prompt,0.0,0
277,242,anonymous_annotator_2,NLI GPJ - CON,0.96,Self-Contradiction,0.0,0
277,242,anonymous_annotator_2,NLI GPJ - CON,0.96,Incoherent,0.0,0
277,242,anonymous_annotator_2,NLI GPJ - CON,0.96,Redundant,0.0,0
278,277,anonymous_annotator_1,NLI GPJ - CON,0.96,Off-prompt,0.45999999999999996,2
278,277,anonymous_annotator_1,NLI GPJ - CON,0.96,Self-Contradiction,0.0,0
278,277,anonymous_annotator_1,NLI GPJ - CON,0.96,Incoherent,0.0,0
278,277,anonymous_annotator_1,NLI GPJ - CON,0.96,Redundant,0.0,0
278,277,anonymous_annotator_2,NLI GPJ - CON,0.96,Off-prompt,0.48,2
278,277,anonymous_annotator_2,NLI GPJ - CON,0.96,Self-Contradiction,0.0,0
278,277,anonymous_annotator_2,NLI GPJ - CON,0.96,Incoherent,0.0,0
278,277,anonymous_annotator_2,NLI GPJ - CON,0.96,Redundant,0.0,0
279,109,anonymous_annotator_1,NLI GPJ - ENT,0.4,Off-prompt,0.0,0
279,109,anonymous_annotator_1,NLI GPJ - ENT,0.4,Self-Contradiction,0.0,0
279,109,anonymous_annotator_1,NLI GPJ - ENT,0.4,Incoherent,0.0,0
279,109,anonymous_annotator_1,NLI GPJ - ENT,0.4,Redundant,0.12,1
279,109,anonymous_annotator_2,NLI GPJ - ENT,0.4,Off-prompt,0.0,0
279,109,anonymous_annotator_2,NLI GPJ - ENT,0.4,Self-Contradiction,0.0,0
279,109,anonymous_annotator_2,NLI GPJ - ENT,0.4,Incoherent,0.0,0
279,109,anonymous_annotator_2,NLI GPJ - ENT,0.4,Redundant,0.08,1
280,321,anonymous_annotator_1,NLI GPJ - NEU,0.4,Off-prompt,0.0,0
280,321,anonymous_annotator_1,NLI GPJ - NEU,0.4,Self-Contradiction,0.0,0
280,321,anonymous_annotator_1,NLI GPJ - NEU,0.4,Incoherent,0.0,0
280,321,anonymous_annotator_1,NLI GPJ - NEU,0.4,Redundant,0.0,0
280,321,anonymous_annotator_2,NLI GPJ - NEU,0.4,Off-prompt,0.0,0
280,321,anonymous_annotator_2,NLI GPJ - NEU,0.4,Self-Contradiction,0.0,0
280,321,anonymous_annotator_2,NLI GPJ - NEU,0.4,Incoherent,0.0,0
280,321,anonymous_annotator_2,NLI GPJ - NEU,0.4,Redundant,0.0,0
281,222,anonymous_annotator_1,NLI GPJ - CON,0.4,Off-prompt,0.34,1
281,222,anonymous_annotator_1,NLI GPJ - CON,0.4,Self-Contradiction,0.0,0
281,222,anonymous_annotator_1,NLI GPJ - CON,0.4,Incoherent,0.0,0
281,222,anonymous_annotator_1,NLI GPJ - CON,0.4,Redundant,0.0,0
281,222,anonymous_annotator_2,NLI GPJ - CON,0.4,Off-prompt,0.34,1
281,222,anonymous_annotator_2,NLI GPJ - CON,0.4,Self-Contradiction,0.0,0
281,222,anonymous_annotator_2,NLI GPJ - CON,0.4,Incoherent,0.0,0
281,222,anonymous_annotator_2,NLI GPJ - CON,0.4,Redundant,0.0,0
282,341,anonymous_annotator_1,NLI GPJ - NEU,0.96,Off-prompt,0.0,0
282,341,anonymous_annotator_1,NLI GPJ - NEU,0.96,Self-Contradiction,0.0,0
282,341,anonymous_annotator_1,NLI GPJ - NEU,0.96,Incoherent,0.0,0
282,341,anonymous_annotator_1,NLI GPJ - NEU,0.96,Redundant,0.14,1
282,341,anonymous_annotator_2,NLI GPJ - NEU,0.96,Off-prompt,0.0,0
282,341,anonymous_annotator_2,NLI GPJ - NEU,0.96,Self-Contradiction,0.0,0
282,341,anonymous_annotator_2,NLI GPJ - NEU,0.96,Incoherent,0.0,0
282,341,anonymous_annotator_2,NLI GPJ - NEU,0.96,Redundant,0.0,0
283,358,anonymous_annotator_1,NLI GPJ - NEU,0.4,Off-prompt,0.0,0
283,358,anonymous_annotator_1,NLI GPJ - NEU,0.4,Self-Contradiction,0.0,0
283,358,anonymous_annotator_1,NLI GPJ - NEU,0.4,Incoherent,0.0,0
283,358,anonymous_annotator_1,NLI GPJ - NEU,0.4,Redundant,0.26,1
283,358,anonymous_annotator_2,NLI GPJ - NEU,0.4,Off-prompt,0.0,0
283,358,anonymous_annotator_2,NLI GPJ - NEU,0.4,Self-Contradiction,0.0,0
283,358,anonymous_annotator_2,NLI GPJ - NEU,0.4,Incoherent,0.0,0
283,358,anonymous_annotator_2,NLI GPJ - NEU,0.4,Redundant,0.09,2
284,214,anonymous_annotator_1,NLI GPJ - CON,0.4,Off-prompt,0.12,1
284,214,anonymous_annotator_1,NLI GPJ - CON,0.4,Self-Contradiction,0.0,0
284,214,anonymous_annotator_1,NLI GPJ - CON,0.4,Incoherent,0.0,0
284,214,anonymous_annotator_1,NLI GPJ - CON,0.4,Redundant,0.09,1
284,214,anonymous_annotator_2,NLI GPJ - CON,0.4,Off-prompt,0.13,1
284,214,anonymous_annotator_2,NLI GPJ - CON,0.4,Self-Contradiction,0.25,1
284,214,anonymous_annotator_2,NLI GPJ - CON,0.4,Incoherent,0.4,1
284,214,anonymous_annotator_2,NLI GPJ - CON,0.4,Redundant,0.0,0
285,139,anonymous_annotator_1,NLI GPJ - ENT,0.96,Off-prompt,0.06,1
285,139,anonymous_annotator_1,NLI GPJ - ENT,0.96,Self-Contradiction,0.0,0
285,139,anonymous_annotator_1,NLI GPJ - ENT,0.96,Incoherent,0.4,1
285,139,anonymous_annotator_1,NLI GPJ - ENT,0.96,Redundant,0.25,1
285,139,anonymous_annotator_2,NLI GPJ - ENT,0.96,Off-prompt,0.06,1
285,139,anonymous_annotator_2,NLI GPJ - ENT,0.96,Self-Contradiction,0.11,2
285,139,anonymous_annotator_2,NLI GPJ - ENT,0.96,Incoherent,0.06,1
285,139,anonymous_annotator_2,NLI GPJ - ENT,0.96,Redundant,0.11,1
286,300,anonymous_annotator_1,NLI GPJ - NEU,0.4,Off-prompt,0.0,0
286,300,anonymous_annotator_1,NLI GPJ - NEU,0.4,Self-Contradiction,0.0,0
286,300,anonymous_annotator_1,NLI GPJ - NEU,0.4,Incoherent,0.0,0
286,300,anonymous_annotator_1,NLI GPJ - NEU,0.4,Redundant,0.06,3
286,300,anonymous_annotator_2,NLI GPJ - NEU,0.4,Off-prompt,0.0,0
286,300,anonymous_annotator_2,NLI GPJ - NEU,0.4,Self-Contradiction,0.0,0
286,300,anonymous_annotator_2,NLI GPJ - NEU,0.4,Incoherent,0.0,0
286,300,anonymous_annotator_2,NLI GPJ - NEU,0.4,Redundant,0.02,2
287,373,anonymous_annotator_1,NLI GPJ - NEU,0.4,Off-prompt,0.0,0
287,373,anonymous_annotator_1,NLI GPJ - NEU,0.4,Self-Contradiction,0.44,1
287,373,anonymous_annotator_1,NLI GPJ - NEU,0.4,Incoherent,0.0,0
287,373,anonymous_annotator_1,NLI GPJ - NEU,0.4,Redundant,0.0,0
287,373,anonymous_annotator_2,NLI GPJ - NEU,0.4,Off-prompt,0.0,0
287,373,anonymous_annotator_2,NLI GPJ - NEU,0.4,Self-Contradiction,0.44,1
287,373,anonymous_annotator_2,NLI GPJ - NEU,0.4,Incoherent,0.0,0
287,373,anonymous_annotator_2,NLI GPJ - NEU,0.4,Redundant,0.0,0
288,216,anonymous_annotator_1,NLI GPJ - CON,0.4,Off-prompt,0.0,0
288,216,anonymous_annotator_1,NLI GPJ - CON,0.4,Self-Contradiction,0.1,1
288,216,anonymous_annotator_1,NLI GPJ - CON,0.4,Incoherent,0.0,0
288,216,anonymous_annotator_1,NLI GPJ - CON,0.4,Redundant,0.0,0
288,216,anonymous_annotator_2,NLI GPJ - CON,0.4,Off-prompt,0.0,0
288,216,anonymous_annotator_2,NLI GPJ - CON,0.4,Self-Contradiction,0.1,1
288,216,anonymous_annotator_2,NLI GPJ - CON,0.4,Incoherent,0.07,1
288,216,anonymous_annotator_2,NLI GPJ - CON,0.4,Redundant,0.0,0
289,229,anonymous_annotator_1,NLI GPJ - CON,0.96,Off-prompt,0.61,2
289,229,anonymous_annotator_1,NLI GPJ - CON,0.96,Self-Contradiction,0.21,1
289,229,anonymous_annotator_1,NLI GPJ - CON,0.96,Incoherent,0.24,2
289,229,anonymous_annotator_1,NLI GPJ - CON,0.96,Redundant,0.13,1
289,229,anonymous_annotator_2,NLI GPJ - CON,0.96,Off-prompt,0.62,2
289,229,anonymous_annotator_2,NLI GPJ - CON,0.96,Self-Contradiction,0.0,0
289,229,anonymous_annotator_2,NLI GPJ - CON,0.96,Incoherent,0.24,1
289,229,anonymous_annotator_2,NLI GPJ - CON,0.96,Redundant,0.0,0
290,396,anonymous_annotator_1,NLI GPJ - NEU,0.96,Off-prompt,0.56,2
290,396,anonymous_annotator_1,NLI GPJ - NEU,0.96,Self-Contradiction,0.0,0
290,396,anonymous_annotator_1,NLI GPJ - NEU,0.96,Incoherent,0.08,1
290,396,anonymous_annotator_1,NLI GPJ - NEU,0.96,Redundant,0.08,1
290,396,anonymous_annotator_2,NLI GPJ - NEU,0.96,Off-prompt,0.87,1
290,396,anonymous_annotator_2,NLI GPJ - NEU,0.96,Self-Contradiction,0.0,0
290,396,anonymous_annotator_2,NLI GPJ - NEU,0.96,Incoherent,0.0,0
290,396,anonymous_annotator_2,NLI GPJ - NEU,0.96,Redundant,0.0,0
291,234,anonymous_annotator_1,NLI GPJ - CON,0.96,Off-prompt,0.0,0
291,234,anonymous_annotator_1,NLI GPJ - CON,0.96,Self-Contradiction,0.0,0
291,234,anonymous_annotator_1,NLI GPJ - CON,0.96,Incoherent,0.05,1
291,234,anonymous_annotator_1,NLI GPJ - CON,0.96,Redundant,0.06,1
291,234,anonymous_annotator_2,NLI GPJ - CON,0.96,Off-prompt,0.0,0
291,234,anonymous_annotator_2,NLI GPJ - CON,0.96,Self-Contradiction,0.0,0
291,234,anonymous_annotator_2,NLI GPJ - CON,0.96,Incoherent,0.0,0
291,234,anonymous_annotator_2,NLI GPJ - CON,0.96,Redundant,0.06,1
292,331,anonymous_annotator_1,NLI GPJ - NEU,0.96,Off-prompt,0.0,0
292,331,anonymous_annotator_1,NLI GPJ - NEU,0.96,Self-Contradiction,0.0,0
292,331,anonymous_annotator_1,NLI GPJ - NEU,0.96,Incoherent,0.0,0
292,331,anonymous_annotator_1,NLI GPJ - NEU,0.96,Redundant,0.56,1
292,331,anonymous_annotator_2,NLI GPJ - NEU,0.96,Off-prompt,0.0,0
292,331,anonymous_annotator_2,NLI GPJ - NEU,0.96,Self-Contradiction,0.0,0
292,331,anonymous_annotator_2,NLI GPJ - NEU,0.96,Incoherent,0.0,0
292,331,anonymous_annotator_2,NLI GPJ - NEU,0.96,Redundant,0.3,1
293,64,anonymous_annotator_1,Vanilla GPTJ,0.4,Off-prompt,0.03,1
293,64,anonymous_annotator_1,Vanilla GPTJ,0.4,Self-Contradiction,0.11,3
293,64,anonymous_annotator_1,Vanilla GPTJ,0.4,Incoherent,0.13,2
293,64,anonymous_annotator_1,Vanilla GPTJ,0.4,Redundant,0.14,1
293,64,anonymous_annotator_2,Vanilla GPTJ,0.4,Off-prompt,0.03,1
293,64,anonymous_annotator_2,Vanilla GPTJ,0.4,Self-Contradiction,0.13,2
293,64,anonymous_annotator_2,Vanilla GPTJ,0.4,Incoherent,0.13,1
293,64,anonymous_annotator_2,Vanilla GPTJ,0.4,Redundant,0.14,1
295,274,anonymous_annotator_1,NLI GPJ - CON,0.4,Off-prompt,0.0,0
295,274,anonymous_annotator_1,NLI GPJ - CON,0.4,Self-Contradiction,0.24,2
295,274,anonymous_annotator_1,NLI GPJ - CON,0.4,Incoherent,0.0,0
295,274,anonymous_annotator_1,NLI GPJ - CON,0.4,Redundant,0.24,2
295,274,anonymous_annotator_2,NLI GPJ - CON,0.4,Off-prompt,0.0,0
295,274,anonymous_annotator_2,NLI GPJ - CON,0.4,Self-Contradiction,0.08,1
295,274,anonymous_annotator_2,NLI GPJ - CON,0.4,Incoherent,0.0,0
295,274,anonymous_annotator_2,NLI GPJ - CON,0.4,Redundant,0.24,2
296,8,anonymous_annotator_1,Vanilla GPTJ,0.4,Off-prompt,0.0,0
296,8,anonymous_annotator_1,Vanilla GPTJ,0.4,Self-Contradiction,0.0,0
296,8,anonymous_annotator_1,Vanilla GPTJ,0.4,Incoherent,0.0,0
296,8,anonymous_annotator_1,Vanilla GPTJ,0.4,Redundant,0.15,4
296,8,anonymous_annotator_2,Vanilla GPTJ,0.4,Off-prompt,0.0,0
296,8,anonymous_annotator_2,Vanilla GPTJ,0.4,Self-Contradiction,0.0,0
296,8,anonymous_annotator_2,Vanilla GPTJ,0.4,Incoherent,0.0,0
296,8,anonymous_annotator_2,Vanilla GPTJ,0.4,Redundant,0.11,4
297,382,anonymous_annotator_1,NLI GPJ - NEU,0.96,Off-prompt,0.45999999999999996,2
297,382,anonymous_annotator_1,NLI GPJ - NEU,0.96,Self-Contradiction,0.0,0
297,382,anonymous_annotator_1,NLI GPJ - NEU,0.96,Incoherent,0.0,0
297,382,anonymous_annotator_1,NLI GPJ - NEU,0.96,Redundant,0.18,1
297,382,anonymous_annotator_2,NLI GPJ - NEU,0.96,Off-prompt,0.64,1
297,382,anonymous_annotator_2,NLI GPJ - NEU,0.96,Self-Contradiction,0.0,0
297,382,anonymous_annotator_2,NLI GPJ - NEU,0.96,Incoherent,0.0,0
297,382,anonymous_annotator_2,NLI GPJ - NEU,0.96,Redundant,0.13,1
298,347,anonymous_annotator_1,NLI GPJ - NEU,0.96,Off-prompt,0.0,0
298,347,anonymous_annotator_1,NLI GPJ - NEU,0.96,Self-Contradiction,0.0,0
298,347,anonymous_annotator_1,NLI GPJ - NEU,0.96,Incoherent,0.18,1
298,347,anonymous_annotator_1,NLI GPJ - NEU,0.96,Redundant,0.04,1
298,347,anonymous_annotator_2,NLI GPJ - NEU,0.96,Off-prompt,0.0,0
298,347,anonymous_annotator_2,NLI GPJ - NEU,0.96,Self-Contradiction,0.0,0
298,347,anonymous_annotator_2,NLI GPJ - NEU,0.96,Incoherent,0.18,3
298,347,anonymous_annotator_2,NLI GPJ - NEU,0.96,Redundant,0.0,0
299,379,anonymous_annotator_1,NLI GPJ - NEU,0.96,Off-prompt,0.0,0
299,379,anonymous_annotator_1,NLI GPJ - NEU,0.96,Self-Contradiction,0.0,0
299,379,anonymous_annotator_1,NLI GPJ - NEU,0.96,Incoherent,0.03,2
299,379,anonymous_annotator_1,NLI GPJ - NEU,0.96,Redundant,0.15,1
299,379,anonymous_annotator_2,NLI GPJ - NEU,0.96,Off-prompt,0.0,0
299,379,anonymous_annotator_2,NLI GPJ - NEU,0.96,Self-Contradiction,0.0,0
299,379,anonymous_annotator_2,NLI GPJ - NEU,0.96,Incoherent,0.0,0
299,379,anonymous_annotator_2,NLI GPJ - NEU,0.96,Redundant,0.0,0
300,289,anonymous_annotator_1,NLI GPJ - CON,0.96,Off-prompt,1.0,1
300,289,anonymous_annotator_1,NLI GPJ - CON,0.96,Self-Contradiction,0.0,0
300,289,anonymous_annotator_1,NLI GPJ - CON,0.96,Incoherent,0.04,1
300,289,anonymous_annotator_1,NLI GPJ - CON,0.96,Redundant,0.0,0
300,289,anonymous_annotator_2,NLI GPJ - CON,0.96,Off-prompt,1.0,1
300,289,anonymous_annotator_2,NLI GPJ - CON,0.96,Self-Contradiction,0.0,0
300,289,anonymous_annotator_2,NLI GPJ - CON,0.96,Incoherent,0.0,0
300,289,anonymous_annotator_2,NLI GPJ - CON,0.96,Redundant,0.0,0
301,119,anonymous_annotator_1,NLI GPJ - ENT,0.4,Off-prompt,0.13,1
301,119,anonymous_annotator_1,NLI GPJ - ENT,0.4,Self-Contradiction,0.13,1
301,119,anonymous_annotator_1,NLI GPJ - ENT,0.4,Incoherent,0.0,0
301,119,anonymous_annotator_1,NLI GPJ - ENT,0.4,Redundant,0.45,1
